trial_id,image_id,condition,POS,concreteness,importance,rank,model
matched_con_COCO_val2014_000000390137.jpg,val2014/COCO_val2014_000000390137.jpg,con,NN,4.72,0.0,0.022222222222222223,clip
matched_con_COCO_val2014_000000390137.jpg,val2014/COCO_val2014_000000390137.jpg,con,NN,4.72,1.0,0.2,human
matched_con_COCO_val2014_000000390137.jpg,val2014/COCO_val2014_000000390137.jpg,con,VB,4.14,0.6826171875,0.17777777777777778,clip
matched_con_COCO_val2014_000000390137.jpg,val2014/COCO_val2014_000000390137.jpg,con,VB,4.14,0.9583333333333334,0.15555555555555556,human
matched_con_COCO_val2014_000000390137.jpg,val2014/COCO_val2014_000000390137.jpg,con,NN,5.0,1.0,0.2,clip
matched_con_COCO_val2014_000000390137.jpg,val2014/COCO_val2014_000000390137.jpg,con,NN,5.0,0.8055555555555556,0.13333333333333333,human
matched_con_COCO_val2014_000000390137.jpg,val2014/COCO_val2014_000000390137.jpg,con,NN,4.93,0.0224761962890625,0.06666666666666667,clip
matched_con_COCO_val2014_000000390137.jpg,val2014/COCO_val2014_000000390137.jpg,con,NN,4.93,0.9861111111111112,0.17777777777777778,human
matched_con_COCO_val2014_000000390137.jpg,val2014/COCO_val2014_000000390137.jpg,con,NN,4.26,0.05426025390625,0.08888888888888889,clip
matched_con_COCO_val2014_000000390137.jpg,val2014/COCO_val2014_000000390137.jpg,con,NN,4.26,0.1527777777777778,0.044444444444444446,human
matched_abs_COCO_val2014_000000468277.jpg,val2014/COCO_val2014_000000468277.jpg,abs,VB,3.5,0.34423828125,0.12727272727272726,clip
matched_abs_COCO_val2014_000000468277.jpg,val2014/COCO_val2014_000000468277.jpg,abs,VB,3.5,0.8322147651006712,0.14545454545454545,human
matched_abs_COCO_val2014_000000468277.jpg,val2014/COCO_val2014_000000468277.jpg,abs,NN,4.34,0.8583984375,0.16363636363636364,clip
matched_abs_COCO_val2014_000000468277.jpg,val2014/COCO_val2014_000000468277.jpg,abs,NN,4.34,1.0,0.18181818181818182,human
