trial_id,image_id,condition,group,map_pcc
matched_con_COCO_val2014_000000417339.jpg,val2014/COCO_val2014_000000417339.jpg,con,image_grp1,0.2476960137952362
matched_con_COCO_val2014_000000417339.jpg,val2014/COCO_val2014_000000417339.jpg,con,image_grp2,0.274415177004411
matched_abs_COCO_val2014_000000492016.jpg,val2014/COCO_val2014_000000492016.jpg,abs,image_grp1,0.40522390267027175
matched_abs_COCO_val2014_000000492016.jpg,val2014/COCO_val2014_000000492016.jpg,abs,image_grp2,0.289743038039552
matched_con_COCO_val2014_000000492016.jpg,val2014/COCO_val2014_000000492016.jpg,con,image_grp1,0.49726370287324323
matched_con_COCO_val2014_000000492016.jpg,val2014/COCO_val2014_000000492016.jpg,con,image_grp2,0.42924451993955814
matched_abs_COCO_val2014_000000232618.jpg,val2014/COCO_val2014_000000232618.jpg,abs,image_grp1,0.2949099811289762
matched_abs_COCO_val2014_000000232618.jpg,val2014/COCO_val2014_000000232618.jpg,abs,image_grp2,0.2508925621631762
matched_con_COCO_val2014_000000232618.jpg,val2014/COCO_val2014_000000232618.jpg,con,image_grp1,0.34430464719290504
matched_con_COCO_val2014_000000232618.jpg,val2014/COCO_val2014_000000232618.jpg,con,image_grp2,0.20261495142384556
matched_abs_COCO_val2014_000000282790.jpg,val2014/COCO_val2014_000000282790.jpg,abs,image_grp1,0.6175296053559217
matched_abs_COCO_val2014_000000282790.jpg,val2014/COCO_val2014_000000282790.jpg,abs,image_grp2,0.509043536312574
matched_con_COCO_val2014_000000282790.jpg,val2014/COCO_val2014_000000282790.jpg,con,image_grp1,0.5610277891082082
matched_con_COCO_val2014_000000282790.jpg,val2014/COCO_val2014_000000282790.jpg,con,image_grp2,0.4961171550952582
matched_abs_COCO_val2014_000000121326.jpg,val2014/COCO_val2014_000000121326.jpg,abs,image_grp1,0.336156039873233
matched_abs_COCO_val2014_000000121326.jpg,val2014/COCO_val2014_000000121326.jpg,abs,image_grp2,0.2592580084509297
matched_con_COCO_val2014_000000121326.jpg,val2014/COCO_val2014_000000121326.jpg,con,image_grp1,0.486906285473509
matched_con_COCO_val2014_000000121326.jpg,val2014/COCO_val2014_000000121326.jpg,con,image_grp2,0.27175190823351286
matched_abs_COCO_val2014_000000422432.jpg,val2014/COCO_val2014_000000422432.jpg,abs,image_grp1,0.5170055716111565
matched_abs_COCO_val2014_000000422432.jpg,val2014/COCO_val2014_000000422432.jpg,abs,image_grp2,0.4098598998549407
matched_con_COCO_val2014_000000422432.jpg,val2014/COCO_val2014_000000422432.jpg,con,image_grp1,-0.09218384632959029
matched_con_COCO_val2014_000000422432.jpg,val2014/COCO_val2014_000000422432.jpg,con,image_grp2,-0.27854106560576586
matched_abs_COCO_val2014_000000021764.jpg,val2014/COCO_val2014_000000021764.jpg,abs,image_grp1,0.22770810344500603
matched_abs_COCO_val2014_000000021764.jpg,val2014/COCO_val2014_000000021764.jpg,abs,image_grp2,0.172152908923204
matched_con_COCO_val2014_000000021764.jpg,val2014/COCO_val2014_000000021764.jpg,con,image_grp1,0.2568148253613713
matched_con_COCO_val2014_000000021764.jpg,val2014/COCO_val2014_000000021764.jpg,con,image_grp2,0.12053827459839381
matched_abs_COCO_val2014_000000456483.jpg,val2014/COCO_val2014_000000456483.jpg,abs,image_grp1,0.5198301886620372
matched_abs_COCO_val2014_000000456483.jpg,val2014/COCO_val2014_000000456483.jpg,abs,image_grp2,0.429532597672564
matched_con_COCO_val2014_000000456483.jpg,val2014/COCO_val2014_000000456483.jpg,con,image_grp1,0.5164408036412231
matched_con_COCO_val2014_000000456483.jpg,val2014/COCO_val2014_000000456483.jpg,con,image_grp2,0.4249750337071306
matched_abs_COCO_val2014_000000149469.jpg,val2014/COCO_val2014_000000149469.jpg,abs,image_grp1,-0.05380707801334204
matched_abs_COCO_val2014_000000149469.jpg,val2014/COCO_val2014_000000149469.jpg,abs,image_grp2,-0.06326550257097077
matched_con_COCO_val2014_000000149469.jpg,val2014/COCO_val2014_000000149469.jpg,con,image_grp1,0.035952583432922444
matched_con_COCO_val2014_000000149469.jpg,val2014/COCO_val2014_000000149469.jpg,con,image_grp2,-0.029467971936851738
matched_abs_COCO_val2014_000000107167.jpg,val2014/COCO_val2014_000000107167.jpg,abs,image_grp1,0.27923542907589444
matched_abs_COCO_val2014_000000107167.jpg,val2014/COCO_val2014_000000107167.jpg,abs,image_grp2,0.272267966627912
matched_con_COCO_val2014_000000107167.jpg,val2014/COCO_val2014_000000107167.jpg,con,image_grp1,0.27077533233476714
matched_con_COCO_val2014_000000107167.jpg,val2014/COCO_val2014_000000107167.jpg,con,image_grp2,0.23001213960621067
matched_abs_COCO_val2014_000000414795.jpg,val2014/COCO_val2014_000000414795.jpg,abs,image_grp1,-0.0032427716044949573
matched_abs_COCO_val2014_000000414795.jpg,val2014/COCO_val2014_000000414795.jpg,abs,image_grp2,0.1014488098914949
matched_con_COCO_val2014_000000414795.jpg,val2014/COCO_val2014_000000414795.jpg,con,image_grp1,0.2190534124653417
matched_con_COCO_val2014_000000414795.jpg,val2014/COCO_val2014_000000414795.jpg,con,image_grp2,0.23558630919078877
matched_abs_COCO_val2014_000000207003.jpg,val2014/COCO_val2014_000000207003.jpg,abs,image_grp1,0.18413890204589034
matched_abs_COCO_val2014_000000207003.jpg,val2014/COCO_val2014_000000207003.jpg,abs,image_grp2,0.3327536457808057
matched_con_COCO_val2014_000000207003.jpg,val2014/COCO_val2014_000000207003.jpg,con,image_grp1,0.46813630124293903
matched_con_COCO_val2014_000000207003.jpg,val2014/COCO_val2014_000000207003.jpg,con,image_grp2,0.40170879269738674
matched_abs_COCO_val2014_000000329011.jpg,val2014/COCO_val2014_000000329011.jpg,abs,image_grp1,0.4762936990487644
matched_abs_COCO_val2014_000000329011.jpg,val2014/COCO_val2014_000000329011.jpg,abs,image_grp2,0.39295088797059674
matched_con_COCO_val2014_000000329011.jpg,val2014/COCO_val2014_000000329011.jpg,con,image_grp1,0.4877451213291717
matched_con_COCO_val2014_000000329011.jpg,val2014/COCO_val2014_000000329011.jpg,con,image_grp2,0.4500595386305231
matched_abs_COCO_val2014_000000504287.jpg,val2014/COCO_val2014_000000504287.jpg,abs,image_grp1,0.6077164958736071
matched_abs_COCO_val2014_000000504287.jpg,val2014/COCO_val2014_000000504287.jpg,abs,image_grp2,0.5155089686326162
matched_con_COCO_val2014_000000504287.jpg,val2014/COCO_val2014_000000504287.jpg,con,image_grp1,0.5311445584573578
matched_con_COCO_val2014_000000504287.jpg,val2014/COCO_val2014_000000504287.jpg,con,image_grp2,0.44012774316139747
matched_abs_COCO_val2014_000000254990.jpg,val2014/COCO_val2014_000000254990.jpg,abs,image_grp1,0.424908622098949
matched_abs_COCO_val2014_000000254990.jpg,val2014/COCO_val2014_000000254990.jpg,abs,image_grp2,0.38124171322762146
matched_con_COCO_val2014_000000254990.jpg,val2014/COCO_val2014_000000254990.jpg,con,image_grp1,0.6793293531018051
matched_con_COCO_val2014_000000254990.jpg,val2014/COCO_val2014_000000254990.jpg,con,image_grp2,0.5715834886234242
matched_abs_COCO_val2014_000000460812.jpg,val2014/COCO_val2014_000000460812.jpg,abs,image_grp1,0.23507612758084626
